tx_id,account_id,amount,timestamp,channel,is_fraud_label
TX_63,ACC_918,5652.577701047238,2025-02-25 00:19:47,Web,0
TX_64,ACC_440,2593.896020603885,2026-04-27 07:31:02,Mobile,0
TX_65,ACC_642,209.4537447677155,2025-10-20 08:55:56,Mobile,0
TX_66,ACC_272,883.4639745922067,2025-08-23 17:38:16,ATM,0
TX_67,ACC_131,620.6610625643649,2025-04-24 08:19:15,ATM,0
TX_68,ACC_940,553.8944354151649,2025-12-27 20:55:31,Mobile,0
TX_69,ACC_526,564.4292112011132,2025-12-24 19:30:47,ATM,0
TX_70,ACC_818,1.0,2025-09-28 19:41:27,Web,1
TX_71,ACC_818,10145.54059540267,2025-09-28 22:41:27,Web,1
TX_72,ACC_883,922.9488462339472,2025-10-19 02:11:44,ATM,0
TX_73,ACC_416,973.9803281352099,2025-12-19 07:59:46,Mobile,0
TX_74,ACC_231,7000.0,2026-02-22 17:31:23,Web,0
TX_75,ACC_787,2331.030071742315,2025-07-13 22:00:44,Mobile,0
TX_76,ACC_58,705.7654928747273,2025-07-01 08:48:01,Web,0
TX_77,ACC_314,2139.935654046251,2026-01-04 23:22:40,Web,0
TX_78,ACC_231,373.2537843386172,2025-03-01 06:08:47,Web,0
TX_79,ACC_853,3636.5839584807604,2026-03-08 14:37:19,ATM,0
TX_80,ACC_196,1.0,2025-12-24 02:47:46,Web,1
TX_81,ACC_196,12038.09990953941,2025-12-24 04:47:46,Web,1
TX_82,ACC_563,3194.190309280838,2026-01-04 13:50:08,Web,0
TX_83,ACC_637,2234.526824731683,2025-03-08 08:23:21,Mobile,0
TX_84,ACC_677,3765.672425037265,2025-12-08 23:07:03,Mobile,1
TX_85,ACC_677,3954.1472193874574,2025-12-08 23:09:03,Mobile,1
TX_86,ACC_677,3717.8193053162463,2025-12-08 23:11:03,Mobile,1
TX_87,ACC_677,3385.321916183162,2025-12-08 23:19:03,Mobile,1
TX_88,ACC_677,3231.0805741743516,2025-12-08 23:15:03,Mobile,1
TX_89,ACC_677,4066.701759756936,2025-12-08 23:32:03,Mobile,1
TX_90,ACC_586,2417.3736949828944,2026-02-06 00:13:09,Mobile,1
TX_91,ACC_586,4149.682888614722,2026-02-06 00:18:09,Mobile,1
TX_92,ACC_586,3678.7041181649524,2026-02-06 00:29:09,Mobile,1
TX_93,ACC_586,1506.0037572088283,2026-02-06 00:34:09,Mobile,1
TX_94,ACC_586,3653.733456298016,2026-02-06 00:29:09,Mobile,1
TX_95,ACC_526,133.0647230167907,2025-08-17 03:38:16,Mobile,0
TX_96,ACC_513,2579.399539713335,2026-02-06 11:17:10,Mobile,1
TX_97,ACC_513,1932.7997393829778,2026-02-06 11:21:10,Mobile,1
TX_98,ACC_513,3088.625870346905,2026-02-06 11:31:10,Mobile,1
TX_99,ACC_513,3822.5521808292438,2026-02-06 11:29:10,Mobile,1
TX_100,ACC_513,4425.368798578845,2026-02-06 11:45:10,Mobile,1
TX_101,ACC_947,1541.791485205758,2026-05-10 18:59:16,ATM,0
TX_102,ACC_928,100.46207925921573,2026-01-01 00:31:33,Web,0
TX_103,ACC_148,1021.1075131098116,2025-03-02 13:29:54,Mobile,0
TX_104,ACC_315,3321.3010781877333,2025-02-24 03:21:54,Mobile,0
TX_105,ACC_105,2201.0273581046135,2026-02-06 18:42:34,Web,0
TX_106,ACC_457,259.5363263336529,2025-08-01 17:20:24,ATM,0
TX_107,ACC_723,192.59860638328462,2025-09-02 05:45:32,Web,0
TX_108,ACC_134,766.4860569224891,2025-06-21 17:24:50,ATM,0
TX_109,ACC_362,2102.755311918408,2025-03-01 23:17:19,ATM,0
TX_110,ACC_732,225.3802838028148,2025-07-21 14:03:03,Mobile,0
TX_111,ACC_330,399.88049471033577,2025-02-09 07:49:59,ATM,0
TX_112,ACC_617,400.16661509350644,2026-04-11 21:58:09,Mobile,0
TX_113,ACC_722,2420.811385189648,2025-01-14 00:23:36,Web,0
TX_114,ACC_631,343.8260040992149,2026-02-21 07:15:46,Mobile,0
TX_115,ACC_582,600.8577224527638,2025-01-07 13:07:05,Mobile,0
TX_116,ACC_984,997.0828189439886,2026-03-13 22:41:55,Mobile,0
TX_117,ACC_507,35.80631368341047,2025-06-06 23:44:07,Mobile,0
TX_118,ACC_36,2224.7377219753494,2025-05-18 21:35:00,Mobile,0
TX_119,ACC_85,610.7930950730478,2025-03-14 05:03:33,Mobile,0
TX_120,ACC_441,1151.9454971883044,2026-03-24 19:24:37,Web,0
TX_121,ACC_232,159.60714964951683,2025-12-08 20:01:55,ATM,0
TX_122,ACC_137,931.4740319269157,2025-05-15 11:45:48,Mobile,0
TX_123,ACC_360,4236.310150570145,2025-02-13 06:35:13,Mobile,1
TX_124,ACC_360,3869.16872314534,2025-02-13 06:41:13,Mobile,1
TX_125,ACC_360,2787.580874244215,2025-02-13 06:39:13,Mobile,1
TX_126,ACC_360,4026.063282989682,2025-02-13 06:50:13,Mobile,1
TX_127,ACC_814,315.7406591210898,2025-12-10 05:29:48,Web,0
TX_128,ACC_234,83.65655575962604,2025-09-09 19:38:39,Mobile,0
TX_129,ACC_342,102.75482288636597,2025-07-01 21:15:53,Web,0
TX_130,ACC_220,982.4512715346129,2025-11-21 10:51:41,Mobile,0
TX_131,ACC_477,2888.002864548909,2025-05-30 05:38:18,Mobile,1
TX_132,ACC_477,1527.7255907661036,2025-05-30 05:43:18,Mobile,1
TX_133,ACC_477,2685.754806517237,2025-05-30 05:54:18,Mobile,1
TX_134,ACC_477,3532.453182368504,2025-05-30 05:53:18,Mobile,1
TX_135,ACC_477,2614.3609203097976,2025-05-30 06:06:18,Mobile,1
TX_136,ACC_477,1911.019159560915,2025-05-30 06:28:18,Mobile,1
TX_137,ACC_431,217.49724977697994,2025-06-13 01:08:52,Mobile,0
TX_138,ACC_441,454.3129377465771,2025-07-01 11:27:55,Mobile,0
TX_139,ACC_824,1745.5267663320426,2025-05-09 11:31:37,Mobile,0
TX_140,ACC_568,2318.401959749226,2025-09-20 05:44:48,Mobile,0
TX_141,ACC_674,689.966196598458,2025-09-06 11:28:17,Web,0
TX_142,ACC_996,1565.6963837499652,2025-11-19 03:59:43,Mobile,0
TX_143,ACC_933,1665.6413421846735,2025-12-07 07:06:39,Web,0
TX_144,ACC_921,139.84262076895013,2025-07-11 01:34:35,Web,0
TX_145,ACC_84,628.1652777660632,2025-12-14 19:01:02,Web,0
TX_146,ACC_66,750.223166198883,2025-12-25 05:41:37,ATM,0
TX_147,ACC_969,3035.1692996799193,2025-10-15 17:59:06,Web,0
TX_148,ACC_117,4148.8023002519385,2025-04-13 18:37:26,Mobile,0
TX_149,ACC_153,1497.1371874067577,2025-11-24 13:30:38,ATM,0
TX_150,ACC_119,728.7582738908252,2025-09-12 21:32:02,ATM,0
TX_151,ACC_183,3072.1139891153334,2025-05-30 11:25:12,Web,0
TX_152,ACC_509,795.0607801568425,2025-04-25 09:04:14,Mobile,0
TX_153,ACC_388,589.1266169767745,2025-03-03 23:57:11,ATM,0
TX_154,ACC_70,815.138271281855,2025-04-07 22:08:09,Mobile,0
TX_155,ACC_149,1042.206872680499,2025-08-18 21:27:06,Mobile,0
TX_156,ACC_905,1456.2963658602184,2025-08-28 03:18:08,Web,0
TX_157,ACC_910,166.26407339762432,2025-08-26 22:48:15,ATM,0
TX_158,ACC_221,1295.689716341321,2025-04-15 05:07:05,Mobile,0
TX_159,ACC_794,2068.605705091207,2026-01-20 10:57:51,Web,0
TX_160,ACC_513,1863.1689253438658,2025-09-01 11:21:31,Web,0
TX_161,ACC_25,972.7780483631179,2025-08-16 10:30:17,ATM,0
TX_162,ACC_697,93.057111667036,2025-05-15 14:56:57,Web,0
TX_163,ACC_582,4801.231776948457,2025-12-16 19:56:23,Mobile,0
TX_164,ACC_659,3489.038398321063,2025-10-18 03:57:56,Web,0
TX_165,ACC_655,164.75434522804034,2026-03-28 11:11:20,ATM,0
TX_166,ACC_136,781.4383363821343,2026-02-06 06:07:00,Web,0
TX_167,ACC_279,3727.9792385143473,2025-02-25 11:05:32,Web,0
TX_168,ACC_660,26.382196143394378,2025-12-15 09:12:01,Mobile,0
TX_169,ACC_228,1761.8251459723592,2025-10-30 20:57:14,Web,0
TX_170,ACC_605,114.63073792332803,2026-04-17 09:12:19,Web,0
TX_171,ACC_255,68.58349665955598,2026-03-02 02:29:40,Mobile,0
TX_172,ACC_816,2015.0811556491396,2025-01-17 08:05:20,Web,0
TX_173,ACC_603,2336.047222190012,2025-11-09 13:05:40,ATM,0
TX_174,ACC_879,2555.2180565194008,2025-10-14 17:27:25,ATM,0
TX_175,ACC_123,42.45236096835611,2025-05-10 15:28:32,Web,0
TX_176,ACC_751,2191.6598231529874,2025-06-02 16:59:14,Mobile,0
TX_177,ACC_941,2372.3408209829017,2025-03-24 23:06:48,Web,0
TX_178,ACC_206,305.4212575113773,2026-03-21 15:10:56,Mobile,0
TX_179,ACC_818,723.9991790081658,2025-11-02 19:50:53,Mobile,0
TX_180,ACC_431,1801.9042294864482,2025-03-17 20:48:46,Web,0
TX_181,ACC_582,795.3074469170272,2025-06-24 08:57:53,ATM,0
TX_182,ACC_993,1437.0754584364922,2025-11-16 02:12:18,ATM,0
TX_183,ACC_610,1867.3791406706484,2025-12-13 08:57:57,Mobile,0
TX_184,ACC_783,413.4272673544823,2025-07-31 14:37:15,Web,0
TX_185,ACC_709,156.52702249334033,2025-09-28 20:15:11,ATM,0
TX_186,ACC_984,1438.6148329822545,2025-02-26 15:47:30,Mobile,0
TX_187,ACC_8,257.7684923693673,2025-07-08 02:49:20,Mobile,0
TX_188,ACC_612,4514.698160690149,2025-04-15 23:00:34,Mobile,0
TX_189,ACC_543,1214.1183480003524,2025-04-12 23:01:19,Mobile,0
TX_190,ACC_81,2221.8421021643217,2025-12-26 09:49:37,ATM,0
TX_191,ACC_2,1562.9923916228363,2026-05-08 10:39:24,Web,0
TX_192,ACC_104,731.9869127747997,2025-04-02 10:56:11,ATM,0
TX_193,ACC_927,1451.7383286294148,2025-08-24 09:18:30,Web,0
TX_194,ACC_449,2076.158071129608,2025-03-12 21:21:27,Mobile,0
TX_195,ACC_450,1985.2925048303814,2026-02-20 01:05:40,Web,0
TX_196,ACC_151,585.5580295134881,2025-12-06 01:08:41,Web,0
TX_197,ACC_158,1243.5334964744984,2025-05-31 16:16:18,ATM,0
TX_198,ACC_341,129.69906408824647,2025-10-20 06:27:31,Mobile,0
TX_199,ACC_547,145.27150613225473,2025-05-08 23:18:35,Web,0
TX_200,ACC_831,1542.0585882833564,2025-10-12 17:57:12,ATM,0
TX_201,ACC_163,1.0,2026-02-10 06:14:36,Web,1
TX_202,ACC_163,12174.448267038068,2026-02-10 08:14:36,Web,1
TX_203,ACC_711,252.17257793649893,2025-01-08 17:38:15,Mobile,0
TX_204,ACC_128,1709.9427133008703,2025-01-22 23:48:00,Web,0
TX_205,ACC_858,529.7257468506061,2025-06-05 21:25:11,Mobile,0
TX_206,ACC_198,2067.3268210187352,2025-04-12 16:42:47,ATM,0
TX_207,ACC_88,721.0745027361213,2025-10-19 21:25:44,Web,0
TX_208,ACC_418,689.6081059721862,2026-01-08 13:20:52,ATM,0
TX_209,ACC_691,829.5435318203125,2025-01-18 03:37:27,ATM,0
TX_210,ACC_800,2315.6140534625006,2026-01-21 23:00:14,Mobile,0
TX_211,ACC_355,706.6690709803445,2025-03-10 15:59:21,ATM,0
TX_212,ACC_978,1988.8492824948576,2025-03-08 20:39:48,Mobile,0
TX_213,ACC_585,590.3470595700982,2025-11-17 18:38:33,ATM,0
TX_214,ACC_769,2494.44277053189,2025-09-06 08:13:37,Mobile,0
TX_215,ACC_312,1738.9668983186484,2026-02-01 19:05:57,ATM,0
TX_216,ACC_450,1985.3842262083108,2025-11-05 18:39:42,ATM,0
TX_217,ACC_263,7000.0,2026-05-10 05:22:32,ATM,0
TX_218,ACC_971,545.0166259557827,2026-05-08 14:36:04,ATM,0
TX_219,ACC_995,107.91939550401712,2025-02-08 09:46:27,ATM,0
TX_220,ACC_311,733.4514278470468,2025-06-27 11:18:23,Web,0
TX_221,ACC_67,1363.649641541779,2025-03-26 11:59:58,Mobile,0
TX_222,ACC_255,553.4606097361129,2026-03-21 13:36:47,Web,0
TX_223,ACC_762,0.45,2025-11-04 14:05:53,Web,1
TX_224,ACC_762,11424.13271818999,2025-11-04 17:05:53,Web,1
TX_225,ACC_848,1070.2285163281874,2025-08-07 12:08:32,Mobile,0
TX_226,ACC_904,230.56616959439546,2026-03-10 07:35:37,Web,0
TX_227,ACC_340,1414.1544886260378,2026-04-29 13:11:24,ATM,0
TX_228,ACC_878,169.43088037328363,2026-03-22 08:02:58,Mobile,0
TX_229,ACC_515,1076.5580827414494,2025-04-12 16:26:52,ATM,0
TX_230,ACC_3,3377.0910424896733,2026-02-28 10:01:26,Mobile,0
TX_231,ACC_552,17.039232561196258,2026-02-03 06:22:09,Web,0
TX_232,ACC_376,96.1086299148261,2025-06-28 22:33:37,Mobile,0
TX_233,ACC_990,1452.0135119009772,2026-03-19 21:54:33,ATM,0
TX_234,ACC_330,703.8103030676565,2025-02-07 15:55:39,Mobile,0
TX_235,ACC_709,1548.7411820416332,2025-09-14 18:22:17,Mobile,0
TX_236,ACC_346,1554.154405348667,2026-03-19 01:01:13,ATM,0
TX_237,ACC_964,1725.814884100351,2025-12-26 05:06:08,Web,0
TX_238,ACC_944,1870.82856016837,2025-10-10 16:50:36,Mobile,0
TX_239,ACC_981,42.64827090674237,2025-03-22 19:18:07,Web,0
TX_240,ACC_566,660.5310124771069,2025-08-16 07:23:22,Mobile,0
TX_241,ACC_563,0.99,2025-04-06 12:48:58,Web,1
TX_242,ACC_563,13177.964064587099,2025-04-06 14:48:58,Web,1
TX_243,ACC_7,2170.7780999170595,2025-11-08 12:53:54,Web,0
TX_244,ACC_291,727.9209848528603,2026-03-24 08:26:25,ATM,0
TX_245,ACC_419,497.76892791088466,2025-08-28 01:50:49,ATM,0
TX_246,ACC_824,1518.5124937336554,2025-05-22 05:54:24,Web,0
TX_247,ACC_286,1081.9852022863718,2025-02-01 22:46:02,ATM,0
TX_248,ACC_512,1742.0760610923342,2026-04-20 15:10:30,ATM,0
TX_249,ACC_980,540.442582367871,2026-05-04 21:12:18,ATM,0
TX_250,ACC_819,2444.563724611585,2025-11-10 08:58:46,Mobile,0
TX_251,ACC_704,793.1155322524888,2026-04-12 19:40:22,Web,0
TX_252,ACC_340,1888.3509114479327,2026-04-27 03:49:15,Mobile,1
TX_253,ACC_340,3599.2266245929936,2026-04-27 03:51:15,Mobile,1
TX_254,ACC_340,3242.9975288737523,2026-04-27 03:59:15,Mobile,1
TX_255,ACC_340,3563.6939305179008,2026-04-27 04:13:15,Mobile,1
TX_256,ACC_425,2118.743373274431,2025-05-16 16:41:00,Mobile,0
TX_257,ACC_275,1210.9865619183652,2025-01-30 10:38:29,ATM,0
TX_258,ACC_613,2379.149637969451,2025-05-17 21:04:22,Web,0
TX_259,ACC_711,318.2983479101795,2026-04-11 23:24:40,Mobile,0
TX_260,ACC_198,3160.3019505194243,2025-04-30 04:06:18,ATM,0
TX_261,ACC_81,3164.9899050177746,2025-04-18 09:04:17,Web,0
TX_262,ACC_357,75.177943349536,2025-08-14 11:11:26,Web,0
TX_263,ACC_655,498.9486123017218,2025-06-30 11:42:02,Web,0
TX_264,ACC_41,759.6822071833268,2025-08-10 13:07:42,ATM,0
TX_265,ACC_240,235.01846670994397,2025-09-14 08:15:39,Web,0
TX_266,ACC_168,0.99,2025-05-09 00:07:43,Web,1
TX_267,ACC_168,9873.13837275374,2025-05-09 04:07:43,Web,1
TX_268,ACC_661,458.0420114391869,2025-05-28 17:56:38,Web,0
TX_269,ACC_646,1040.1658516795485,2025-03-19 20:47:19,Web,0
TX_270,ACC_47,1227.8377296689516,2025-08-22 00:06:24,ATM,0
TX_271,ACC_73,3293.114140802226,2025-04-01 13:14:45,ATM,0
TX_272,ACC_387,174.17412400015672,2025-03-21 16:55:37,ATM,0
TX_273,ACC_823,3195.2463742884397,2025-08-01 12:20:51,Mobile,0
TX_274,ACC_349,1811.8390328397861,2026-03-09 02:52:34,Mobile,0
TX_275,ACC_820,1378.4888165914663,2025-07-16 18:59:45,Mobile,0
TX_276,ACC_19,4498.01393030483,2026-04-15 05:07:10,Mobile,0
TX_277,ACC_283,3282.589684349401,2025-07-12 18:43:17,Mobile,1
TX_278,ACC_283,3316.4407856016123,2025-07-12 18:45:17,Mobile,1
TX_279,ACC_283,3305.828839651799,2025-07-12 19:01:17,Mobile,1
TX_280,ACC_283,4176.548049290392,2025-07-12 19:01:17,Mobile,1
TX_281,ACC_823,89.26050652346325,2026-02-08 18:54:16,Mobile,0
TX_282,ACC_260,483.6749670159946,2025-07-19 15:17:48,ATM,0
TX_283,ACC_361,1427.7036370562123,2025-10-17 15:55:36,Mobile,0
TX_284,ACC_704,1128.6772827623652,2025-02-15 13:18:58,Mobile,0
TX_285,ACC_366,394.3774021285073,2025-06-22 13:48:33,Mobile,0
TX_286,ACC_477,267.24888790216283,2025-04-14 18:32:19,Web,0
TX_287,ACC_287,124.99267686358638,2025-08-22 10:41:04,Mobile,0
TX_288,ACC_984,2862.726471961602,2026-04-25 01:30:10,Mobile,0
TX_289,ACC_727,2431.7317009965236,2025-03-10 05:23:51,Mobile,0
TX_290,ACC_268,312.47714490775223,2025-08-13 03:27:47,Mobile,0
TX_291,ACC_455,673.3191710729532,2025-08-15 10:53:37,Mobile,0
TX_292,ACC_163,505.0882954072705,2025-11-14 01:41:29,Mobile,0
TX_293,ACC_397,1.0,2025-11-13 19:47:35,Web,1
TX_294,ACC_397,8240.69154377216,2025-11-13 22:47:35,Web,1
TX_295,ACC_669,408.136858104419,2026-04-18 06:10:17,ATM,0
TX_296,ACC_254,1601.8571616410961,2026-03-15 15:13:34,Web,0
TX_297,ACC_348,68.51823029228768,2026-04-25 12:53:36,Web,0
TX_298,ACC_998,317.89854818826456,2025-12-16 21:51:00,Mobile,0
TX_299,ACC_698,100.57148803846074,2026-02-06 18:21:52,Mobile,0
TX_300,ACC_572,513.7556458286019,2025-10-28 20:51:09,ATM,0
TX_301,ACC_719,1240.319929833683,2026-01-22 22:41:39,ATM,0
TX_302,ACC_17,868.936366787375,2025-03-19 19:09:00,Web,0
TX_303,ACC_464,444.8833046290972,2026-01-14 18:51:43,Mobile,0
TX_304,ACC_237,1303.7355201905775,2026-02-25 19:06:20,ATM,0
TX_305,ACC_390,4671.823244824755,2025-03-12 09:19:46,ATM,0
TX_306,ACC_281,1099.2657041305154,2026-01-31 18:48:43,Web,0
TX_307,ACC_571,808.9839639575939,2026-05-01 22:37:27,ATM,0
TX_308,ACC_346,303.41797794163097,2026-02-03 06:49:31,Web,0
TX_309,ACC_515,728.3484478177817,2026-02-23 09:37:42,ATM,0
TX_310,ACC_435,1290.9877403115267,2025-04-13 00:16:04,Mobile,0
TX_311,ACC_640,327.86699094169376,2026-04-29 07:08:20,ATM,0
TX_312,ACC_687,1046.9513676547167,2026-01-02 22:11:48,Web,0
TX_313,ACC_999,1552.8895237811698,2026-04-15 18:20:12,Web,0
TX_314,ACC_579,1344.6300675148452,2026-04-16 08:02:04,ATM,0
TX_315,ACC_795,6687.016472177527,2025-06-16 13:34:52,ATM,0
TX_316,ACC_158,21.088695021426403,2025-12-06 03:49:08,Mobile,0
TX_317,ACC_928,1472.3344355818779,2025-12-28 06:11:22,ATM,0
TX_318,ACC_213,1344.2087245521611,2025-07-12 03:32:35,ATM,0
TX_319,ACC_986,220.42199221430226,2025-05-12 04:00:11,Mobile,0
TX_320,ACC_791,1451.3141359120518,2025-05-03 09:44:33,Mobile,0
TX_321,ACC_693,108.49026158357074,2026-05-10 20:07:36,ATM,0
TX_322,ACC_537,546.8684766100539,2026-04-14 03:39:18,Mobile,0
TX_323,ACC_917,1094.828502213401,2025-05-13 00:12:20,Mobile,0
TX_324,ACC_147,1457.7485343080625,2025-05-26 02:27:58,Mobile,0
TX_325,ACC_472,1169.401193088571,2026-01-19 10:23:14,ATM,0
TX_326,ACC_142,1062.184365557289,2026-05-06 00:49:33,ATM,0
TX_327,ACC_44,484.57671445611527,2025-06-18 09:06:09,Mobile,0
TX_328,ACC_449,159.40611373235504,2025-05-18 14:16:52,Mobile,0
TX_329,ACC_283,1097.2912327361914,2026-04-22 18:08:05,Mobile,0
TX_330,ACC_359,849.2974773171272,2025-10-09 00:55:00,Mobile,0
TX_331,ACC_356,610.270900352789,2025-04-01 05:55:36,ATM,0
TX_332,ACC_343,709.8769272478252,2025-09-18 16:06:26,Web,0
TX_333,ACC_484,49.92246202103012,2025-11-21 10:33:13,Mobile,0
TX_334,ACC_627,2988.294540073014,2025-06-29 09:28:34,Web,0
TX_335,ACC_925,3281.415046954861,2025-01-26 04:52:27,Web,0
TX_336,ACC_674,2192.842594977489,2025-08-14 11:53:33,Mobile,1
TX_337,ACC_674,3831.4368292286654,2025-08-14 12:01:33,Mobile,1
TX_338,ACC_674,4233.1421814068635,2025-08-14 12:07:33,Mobile,1
TX_339,ACC_674,2055.2663979174986,2025-08-14 12:05:33,Mobile,1
TX_340,ACC_674,3650.6006363323227,2025-08-14 12:21:33,Mobile,1
TX_341,ACC_674,1697.9007653050032,2025-08-14 12:08:33,Mobile,1
TX_342,ACC_307,1193.7272435967914,2025-11-15 04:22:44,Mobile,0
TX_343,ACC_40,962.6267999186189,2026-05-10 22:43:16,Mobile,0
TX_344,ACC_28,167.87939764275785,2026-03-29 08:40:09,Mobile,0
TX_345,ACC_112,411.8596014995064,2025-10-01 09:35:17,ATM,0
TX_346,ACC_824,1477.7171819703844,2025-07-07 23:18:30,Mobile,0
TX_347,ACC_855,2652.7505602596216,2025-03-04 04:32:38,Web,0
TX_348,ACC_373,57.64924993791977,2025-01-25 16:49:14,ATM,0
TX_349,ACC_63,24.871470543797013,2026-02-17 09:12:47,Mobile,0
TX_350,ACC_732,203.8969292070182,2025-08-16 08:30:13,Web,0
TX_351,ACC_946,1047.2426559930998,2026-05-07 13:46:21,Mobile,0
TX_352,ACC_259,522.2273832547743,2025-02-03 16:21:17,Mobile,0
TX_353,ACC_808,298.9735772998496,2026-04-13 01:59:20,Web,0
TX_354,ACC_987,1414.588761272325,2025-10-07 22:36:56,ATM,0
TX_355,ACC_168,734.4361876080308,2025-12-03 04:11:51,Mobile,0
TX_356,ACC_272,2358.2027026975543,2025-08-19 15:53:41,Web,0
TX_357,ACC_275,1484.1083431889967,2026-02-03 20:24:02,Web,0
TX_358,ACC_414,308.01158108163344,2025-02-24 17:30:07,Web,0
TX_359,ACC_114,143.50658552161696,2025-02-25 08:22:03,Mobile,0
TX_360,ACC_195,3219.19731921558,2025-02-24 07:02:46,Mobile,1
TX_361,ACC_195,3436.27384062125,2025-02-24 07:07:46,Mobile,1
TX_362,ACC_195,3021.8273289584336,2025-02-24 07:20:46,Mobile,1
TX_363,ACC_195,3324.76299731508,2025-02-24 07:32:46,Mobile,1
